cregion,cdistrict,pregion,pdistrict,creason,cneed,yr2016,yr2017,yr2018,yr2019,monthname,monthnum,weeknum,monthend,tpeople,yrweeknum,yr
Sool,Xudun,Sool,Laas Caanood,Drought related,Health,0,0,0,8,Jul,7,27,31/07/2019,8,201927,2019
Sool,Xudun,Sool,Laas Caanood,Other,Food,0,0,0,6,Jul,7,27,31/07/2019,6,201927,2019
Togdheer,Burco,Sanaag,Ceel Afweyn,Conflict/Insecurity,Livelihood Support,0,0,0,16,Jul,7,30,31/07/2019,16,201930,2019
Togdheer,Burco,Togdheer,Burco,Drought related,Livelihood Support,0,0,0,5,Jul,7,27,31/07/2019,5,201927,2019
Togdheer,Burco,Togdheer,Burco,Drought related,Livelihood Support,0,0,0,8,Jul,7,30,31/07/2019,8,201930,2019
Togdheer,Burco,Togdheer,Burco,Drought related,Food,0,0,0,5,Jul,7,31,31/07/2019,5,201931,2019
Togdheer,Burco,Togdheer,Burco,Other,Food,0,0,0,4,Jul,7,27,31/07/2019,4,201927,2019
Togdheer,Burco,Togdheer,Burco,Other,Livelihood Support,0,0,0,7,Jul,7,27,31/07/2019,7,201927,2019
Togdheer,Burco,Togdheer,Burco,Other,Food,0,0,0,3,Jul,7,27,31/07/2019,3,201927,2019
Togdheer,Burco,Togdheer,Burco,Other,Livelihood Support,0,0,0,3,Jul,7,27,31/07/2019,3,201927,2019
Togdheer,Burco,Togdheer,Burco,Other,Livelihood Support,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Togdheer,Burco,Togdheer,Burco,Other,Food,0,0,0,15,Jul,7,30,31/07/2019,15,201930,2019
Togdheer,Burco,Togdheer,Burco,Other,Food,0,0,0,13,Jul,7,30,31/07/2019,13,201930,2019
Togdheer,Burco,Togdheer,Burco,Other,Livelihood Support,0,0,0,4,Jul,7,30,31/07/2019,4,201930,2019
Togdheer,Burco,Togdheer,Burco,Other,Livelihood Support,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Togdheer,Burco,Togdheer,Burco,Other,Food,0,0,0,8,Jul,7,31,31/07/2019,8,201931,2019
Togdheer,Burco,Togdheer,Burco,Other,Shelter,0,0,0,3,Jul,7,31,31/07/2019,3,201931,2019
Togdheer,Burco,Togdheer,Burco,Other,Livelihood Support,0,0,0,5,Jul,7,31,31/07/2019,5,201931,2019
Togdheer,Burco,Togdheer,Burco,Other,Food,0,0,0,6,Jul,7,31,31/07/2019,6,201931,2019
Togdheer,Burco,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,4,Jul,7,27,31/07/2019,4,201927,2019
Togdheer,Burco,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,7,Jul,7,30,31/07/2019,7,201930,2019
Togdheer,Burco,Togdheer,Owdweyne,Other,Food,0,0,0,6,Jul,7,31,31/07/2019,6,201931,2019
Togdheer,Burco,Togdheer,Sheikh,Drought related,Food,0,0,0,9,Jul,7,30,31/07/2019,9,201930,2019
Togdheer,Burco,Togdheer,Sheikh,Drought related,Livelihood Support,0,0,0,8,Jul,7,30,31/07/2019,8,201930,2019
Togdheer,Buuhoodle,Togdheer,Buuhoodle,Drought related,Water,0,0,0,19,Jul,7,30,31/07/2019,19,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Drought related,Livelihood Support,0,0,0,6,Jul,7,27,31/07/2019,6,201927,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Drought related,Shelter,0,0,0,4,Jul,7,29,31/07/2019,4,201929,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Drought related,Livelihood Support,0,0,0,5,Jul,7,29,31/07/2019,5,201929,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Drought related,Livelihood Support,0,0,0,4,Jul,7,30,31/07/2019,4,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Drought related,Livelihood Support,0,0,0,3,Jul,7,30,31/07/2019,3,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Drought related,Livelihood Support,0,0,0,4,Jul,7,30,31/07/2019,4,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Health,0,0,0,5,Jul,7,27,31/07/2019,5,201927,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Health,0,0,0,5,Jul,7,27,31/07/2019,5,201927,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,6,Jul,7,27,31/07/2019,6,201927,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,10,Jul,7,27,31/07/2019,10,201927,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,5,Jul,7,29,31/07/2019,5,201929,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Health,0,0,0,7,Jul,7,29,31/07/2019,7,201929,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,6,Jul,7,29,31/07/2019,6,201929,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Food,0,0,0,5,Jul,7,29,31/07/2019,5,201929,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,6,Jul,7,29,31/07/2019,6,201929,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,11,Jul,7,29,31/07/2019,11,201929,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Health,0,0,0,14,Jul,7,30,31/07/2019,14,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,16,Jul,7,30,31/07/2019,16,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Health,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,17,Jul,7,30,31/07/2019,17,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Health,0,0,0,4,Jul,7,30,31/07/2019,4,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Health,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Togdheer,Owdweyne,Togdheer,Owdweyne,Other,Livelihood Support,0,0,0,14,Jul,7,30,31/07/2019,14,201930,2019
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,Livelihood Support,0,0,0,6,Jul,7,29,31/07/2019,6,201929,2019
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Drought related,Food,0,0,0,8,Jul,7,30,31/07/2019,8,201930,2019
Woqooyi Galbeed,Berbera,Woqooyi Galbeed,Berbera,Other,Livelihood Support,0,0,0,5,Jul,7,27,31/07/2019,5,201927,2019
Woqooyi Galbeed,Gebiley,Woqooyi Galbeed,Gebiley,Drought related,Humanitarian Aid,0,0,0,5,Jul,7,31,31/07/2019,5,201931,2019
Woqooyi Galbeed,Hargeysa,Banadir,Banadir,Drought related,Food,0,0,0,5,Jul,7,29,31/07/2019,5,201929,2019
Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,Livelihood Support,0,0,0,6,Jul,7,27,31/07/2019,6,201927,2019
Woqooyi Galbeed,Hargeysa,Bari,Bossaso,Drought related,Livelihood Support,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Woqooyi Galbeed,Hargeysa,Galgaduud,Cabudwaaq,Drought related,Food,0,0,0,6,Jul,7,30,31/07/2019,6,201930,2019
Woqooyi Galbeed,Hargeysa,Galgaduud,Cadaado,Drought related,Protection,0,0,0,5,Jul,7,29,31/07/2019,5,201929,2019
Woqooyi Galbeed,Hargeysa,Hiraan,Jalalaqsi,Drought related,Water,0,0,0,5,Jul,7,28,31/07/2019,5,201928,2019
Woqooyi Galbeed,Hargeysa,Lower Juba,Kismayo,Drought related,Food,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Woqooyi Galbeed,Hargeysa,Lower Shabelle,Qoryooley,Drought related,Food,0,0,0,4,Jul,7,28,31/07/2019,4,201928,2019
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Food,0,0,0,6,Jul,7,27,31/07/2019,6,201927,2019
Woqooyi Galbeed,Hargeysa,Mudug,Gaalkacyo,Drought related,Water,0,0,0,6,Jul,7,30,31/07/2019,6,201930,2019
Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,Shelter,0,0,0,8,Jul,7,30,31/07/2019,8,201930,2019
Woqooyi Galbeed,Hargeysa,Nugaal,Garoowe,Drought related,Food,0,0,0,5,Jul,7,31,31/07/2019,5,201931,2019
Woqooyi Galbeed,Hargeysa,Sanaag,Ceel Afweyn,Drought related,Water,0,0,0,7,Jul,7,31,31/07/2019,7,201931,2019
Woqooyi Galbeed,Hargeysa,Sanaag,Ceerigaabo,Conflict/Insecurity,Humanitarian Aid,0,0,0,6,Jul,7,28,31/07/2019,6,201928,2019
Woqooyi Galbeed,Hargeysa,Sanaag,Ceerigaabo,Drought related,Food,0,0,0,5,Jul,7,29,31/07/2019,5,201929,2019
Woqooyi Galbeed,Hargeysa,Sanaag,Ceerigaabo,Drought related,Livelihood Support,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Woqooyi Galbeed,Hargeysa,Sanaag,Ceerigaabo,Drought related,Food,0,0,0,9,Jul,7,31,31/07/2019,9,201931,2019
Woqooyi Galbeed,Hargeysa,Sool,Caynabo,Drought related,Water,0,0,0,7,Jul,7,30,31/07/2019,7,201930,2019
Woqooyi Galbeed,Hargeysa,Sool,Laas Caanood,Drought related,Protection,0,0,0,5,Jul,7,28,31/07/2019,5,201928,2019
Woqooyi Galbeed,Hargeysa,Sool,Laas Caanood,Drought related,Food,0,0,0,7,Jul,7,29,31/07/2019,7,201929,2019
Woqooyi Galbeed,Hargeysa,Sool,Laas Caanood,Drought related,Livelihood Support,0,0,0,6,Jul,7,31,31/07/2019,6,201931,2019
Woqooyi Galbeed,Hargeysa,Sool,Xudun,Drought related,Water,0,0,0,5,Jul,7,30,31/07/2019,5,201930,2019
Woqooyi Galbeed,Hargeysa,Togdheer,Burco,Drought related,Water,0,0,0,8,Jul,7,27,31/07/2019,8,201927,2019
Woqooyi Galbeed,Hargeysa,Togdheer,Burco,Drought related,Water,0,0,0,7,Jul,7,27,31/07/2019,7,201927,2019
Woqooyi Galbeed,Hargeysa,Togdheer,Burco,Drought related,Water,0,0,0,7,Jul,7,28,31/07/2019,7,201928,2019
Woqooyi Galbeed,Hargeysa,Togdheer,Burco,Drought related,Shelter,0,0,0,8,Jul,7,29,31/07/2019,8,201929,2019
Woqooyi Galbeed,Hargeysa,Togdheer,Burco,Drought related,Water,0,0,0,7,Jul,7,30,31/07/2019,7,201930,2019
Woqooyi Galbeed,Hargeysa,Togdheer,Buuhoodle,Drought related,Food,0,0,0,5,Jul,7,29,31/07/2019,5,201929,2019
Woqooyi Galbeed,Hargeysa,Togdheer,Buuhoodle,Drought related,Water,0,0,0,6,Jul,7,29,31/07/2019,6,201929,2019
Woqooyi Galbeed,Hargeysa,Togdheer,Owdweyne,Drought related,Food,0,0,0,5,Jul,7,27,31/07/2019,5,201927,2019
Woqooyi Galbeed,Hargeysa,Togdheer,Sheikh,Drought related,Water,0,0,0,6,Jul,7,29,31/07/2019,6,201929,2019
Woqooyi Galbeed,Hargeysa,Woqooyi Galbeed,Hargeysa,Drought related,Water,0,0,0,8,Jul,7,29,31/07/2019,8,201929,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,7,Aug,8,31,31/08/2019,7,201931,2019
Awdal,Baki,Awdal,Baki,Drought related,Humanitarian Aid,0,0,0,15,Aug,8,31,31/08/2019,15,201931,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,16,Aug,8,31,31/08/2019,16,201931,2019
Awdal,Baki,Awdal,Baki,Drought related,Food,0,0,0,7,Aug,8,32,31/08/2019,7,201932,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,6,Aug,8,32,31/08/2019,6,201932,2019
Awdal,Baki,Awdal,Baki,Drought related,Food,0,0,0,7,Aug,8,34,31/08/2019,7,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Humanitarian Aid,0,0,0,5,Aug,8,34,31/08/2019,5,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,7,Aug,8,34,31/08/2019,7,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Food,0,0,0,8,Aug,8,34,31/08/2019,8,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,6,Aug,8,34,31/08/2019,6,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Food,0,0,0,37,Aug,8,34,31/08/2019,37,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,6,Aug,8,34,31/08/2019,6,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Humanitarian Aid,0,0,0,8,Aug,8,34,31/08/2019,8,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,6,Aug,8,34,31/08/2019,6,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Food,0,0,0,9,Aug,8,34,31/08/2019,9,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Shelter,0,0,0,12,Aug,8,34,31/08/2019,12,201934,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,6,Aug,8,35,31/08/2019,6,201935,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,7,Aug,8,35,31/08/2019,7,201935,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,5,Aug,8,35,31/08/2019,5,201935,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,16,Aug,8,35,31/08/2019,16,201935,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,14,Aug,8,35,31/08/2019,14,201935,2019
Awdal,Baki,Awdal,Baki,Drought related,Livelihood Support,0,0,0,17,Aug,8,35,31/08/2019,17,201935,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,7,Aug,8,31,31/08/2019,7,201931,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,13,Aug,8,31,31/08/2019,13,201931,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,13,Aug,8,31,31/08/2019,13,201931,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,6,Aug,8,31,31/08/2019,6,201931,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,8,Aug,8,32,31/08/2019,8,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,5,Aug,8,32,31/08/2019,5,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Humanitarian Aid,0,0,0,6,Aug,8,32,31/08/2019,6,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,8,Aug,8,32,31/08/2019,8,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,16,Aug,8,32,31/08/2019,16,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,26,Aug,8,32,31/08/2019,26,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,9,Aug,8,32,31/08/2019,9,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,15,Aug,8,32,31/08/2019,15,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Humanitarian Aid,0,0,0,14,Aug,8,32,31/08/2019,14,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,41,Aug,8,32,31/08/2019,41,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,7,Aug,8,32,31/08/2019,7,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Water,0,0,0,7,Aug,8,32,31/08/2019,7,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,18,Aug,8,32,31/08/2019,18,201932,2019
Awdal,Borama,Awdal,Borama,Drought related,Humanitarian Aid,0,0,0,30,Aug,8,33,31/08/2019,30,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,41,Aug,8,33,31/08/2019,41,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,27,Aug,8,33,31/08/2019,27,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,6,Aug,8,33,31/08/2019,6,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Humanitarian Aid,0,0,0,6,Aug,8,33,31/08/2019,6,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,38,Aug,8,33,31/08/2019,38,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,8,Aug,8,33,31/08/2019,8,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Humanitarian Aid,0,0,0,6,Aug,8,33,31/08/2019,6,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,41,Aug,8,33,31/08/2019,41,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,26,Aug,8,33,31/08/2019,26,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Humanitarian Aid,0,0,0,7,Aug,8,33,31/08/2019,7,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,12,Aug,8,33,31/08/2019,12,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,28,Aug,8,33,31/08/2019,28,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Shelter,0,0,0,21,Aug,8,33,31/08/2019,21,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Humanitarian Aid,0,0,0,7,Aug,8,33,31/08/2019,7,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,44,Aug,8,33,31/08/2019,44,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,6,Aug,8,33,31/08/2019,6,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Humanitarian Aid,0,0,0,5,Aug,8,33,31/08/2019,5,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,14,Aug,8,33,31/08/2019,14,201933,2019
Awdal,Borama,Awdal,Borama,Drought related,Food,0,0,0,24,Aug,8,34,31/08/2019,24,201934,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,19,Aug,8,34,31/08/2019,19,201934,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,7,Aug,8,34,31/08/2019,7,201934,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,11,Aug,8,34,31/08/2019,11,201934,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,8,Aug,8,34,31/08/2019,8,201934,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,23,Aug,8,34,31/08/2019,23,201934,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,7,Aug,8,35,31/08/2019,7,201935,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,6,Aug,8,35,31/08/2019,6,201935,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,9,Aug,8,35,31/08/2019,9,201935,2019
Awdal,Borama,Awdal,Borama,Drought related,Livelihood Support,0,0,0,17,Aug,8,35,31/08/2019,17,201935,2019
Awdal,Borama,Banadir,Banadir,Drought related,Livelihood Support,0,0,0,17,Aug,8,34,31/08/2019,17,201934,2019
Awdal,Borama,Nugaal,Burtinle,Drought related,Livelihood Support,0,0,0,6,Aug,8,34,31/08/2019,6,201934,2019
Awdal,Borama,Nugaal,Garoowe,Drought related,Livelihood Support,0,0,0,6,Aug,8,35,31/08/2019,6,201935,2019
Awdal,Lughaye,Awdal,Lughaye,Drought related,Livelihood Support,0,0,0,14,Aug,8,32,31/08/2019,14,201932,2019
Awdal,Lughaye,Awdal,Lughaye,Drought related,Livelihood Support,0,0,0,5,Aug,8,32,31/08/2019,5,201932,2019
Awdal,Lughaye,Awdal,Lughaye,Drought related,Livelihood Support,0,0,0,8,Aug,8,33,31/08/2019,8,201933,2019
Awdal,Lughaye,Awdal,Lughaye,Drought related,Water,0,0,0,6,Aug,8,33,31/08/2019,6,201933,2019
Awdal,Lughaye,Awdal,Lughaye,Drought related,Livelihood Support,0,0,0,9,Aug,8,33,31/08/2019,9,201933,2019
Awdal,Lughaye,Awdal,Lughaye,Drought related,Food,0,0,0,4,Aug,8,33,31/08/2019,4,201933,2019
Awdal,Lughaye,Awdal,Lughaye,Drought related,Humanitarian Aid,0,0,0,15,Aug,8,33,31/08/2019,15,201933,2019
Awdal,Lughaye,Awdal,Lughaye,Drought related,Livelihood Support,0,0,0,7,Aug,8,33,31/08/2019,7,201933,2019
Awdal,Zeylac,Awdal,Zeylac,Drought related,Water,0,0,0,7,Aug,8,31,31/08/2019,7,201931,2019
Awdal,Zeylac,Awdal,Zeylac,Drought related,Livelihood Support,0,0,0,15,Aug,8,31,31/08/2019,15,201931,2019
Awdal,Zeylac,Awdal,Zeylac,Drought related,Food,0,0,0,19,Aug,8,31,31/08/2019,19,201931,2019
Awdal,Zeylac,Awdal,Zeylac,Drought related,Livelihood Support,0,0,0,15,Aug,8,31,31/08/2019,15,201931,2019
Awdal,Zeylac,Awdal,Zeylac,Drought related,Food,0,0,0,11,Aug,8,31,31/08/2019,11,201931,2019
Awdal,Zeylac,Awdal,Zeylac,Drought related,Food,0,0,0,9,Aug,8,32,31/08/2019,9,201932,2019
Awdal,Zeylac,Awdal,Zeylac,Drought related,Food,0,0,0,8,Aug,8,32,31/08/2019,8,201932,2019
Awdal,Zeylac,Awdal,Zeylac,Drought related,Food,0,0,0,17,Aug,8,32,31/08/2019,17,201932,2019
Bakool,Ceel Barde,Bakool,Ceel Barde,Conflict/Insecurity,Livelihood Support,0,0,0,563,Aug,8,34,31/08/2019,563,201934,2019
Bakool,Ceel Barde,Bakool,Ceel Barde,Drought related,Food,0,0,0,773,Aug,8,34,31/08/2019,773,201934,2019
Bakool,Ceel Barde,Bakool,Ceel Barde,Drought related,Livelihood Support,0,0,0,508,Aug,8,34,31/08/2019,508,201934,2019
Bakool,Rab Dhuure,Bakool,Ceel Barde,Drought related,Food,0,0,0,18,Aug,8,35,31/08/2019,18,201935,2019
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,0,0,34,Aug,8,32,31/08/2019,34,201932,2019
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,0,0,19,Aug,8,33,31/08/2019,19,201933,2019
Bakool,Rab Dhuure,Bakool,Rab Dhuure,Drought related,Food,0,0,0,20,Aug,8,33,31/08/2019,20,201933,2019
Bakool,Rab Dhuure,Bakool,Waajid,Drought related,Food,0,0,0,20,Aug,8,34,31/08/2019,20,201934,2019
Bakool,Rab Dhuure,Bakool,Waajid,Drought related,Food,0,0,0,19,Aug,8,35,31/08/2019,19,201935,2019
Bakool,Rab Dhuure,Bakool,Xudur,Drought related,Food,0,0,0,20,Aug,8,33,31/08/2019,20,201933,2019
Bakool,Rab Dhuure,Bakool,Xudur,Drought related,Food,0,0,0,19,Aug,8,34,31/08/2019,19,201934,2019
Bakool,Tayeeglow,Bakool,Ceel Barde,Drought related,Food,0,0,0,19,Aug,8,32,31/08/2019,19,201932,2019
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Water,0,0,0,19,Aug,8,31,31/08/2019,19,201931,2019
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,0,0,20,Aug,8,33,31/08/2019,20,201933,2019
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,0,0,18,Aug,8,34,31/08/2019,18,201934,2019
Bakool,Tayeeglow,Bakool,Tayeeglow,Drought related,Food,0,0,0,20,Aug,8,34,31/08/2019,20,201934,2019
Bakool,Tayeeglow,Bakool,Waajid,Drought related,Food,0,0,0,18,Aug,8,33,31/08/2019,18,201933,2019
Bakool,Tayeeglow,Bakool,Waajid,Drought related,Food,0,0,0,20,Aug,8,35,31/08/2019,20,201935,2019
Bakool,Tayeeglow,Bakool,Xudur,Drought related,Food,0,0,0,40,Aug,8,34,31/08/2019,40,201934,2019
Bakool,Tayeeglow,Bakool,Xudur,Drought related,Food,0,0,0,20,Aug,8,35,31/08/2019,20,201935,2019
Bakool,Tayeeglow,Bay,Baidoa,Drought related,Food,0,0,0,20,Aug,8,33,31/08/2019,20,201933,2019
Bakool,Tayeeglow,Bay,Diinsoor,Conflict/Insecurity,Food,0,0,0,17,Aug,8,32,31/08/2019,17,201932,2019
Bakool,Tayeeglow,Bay,Qansax Dheere,Other,Food,0,0,0,190,Aug,8,32,31/08/2019,190,201932,2019
Bakool,Waajid,Bakool,Ceel Barde,Drought related,Food,0,0,0,20,Aug,8,31,31/08/2019,20,201931,2019
Bakool,Waajid,Bakool,Ceel Barde,Drought related,Food,0,0,0,20,Aug,8,32,31/08/2019,20,201932,2019
Bakool,Waajid,Bakool,Ceel Barde,Drought related,Food,0,0,0,17,Aug,8,33,31/08/2019,17,201933,2019
Bakool,Waajid,Bakool,Rab Dhuure,Drought related,Food,0,0,0,20,Aug,8,31,31/08/2019,20,201931,2019
Bakool,Waajid,Bakool,Rab Dhuure,Drought related,Food,0,0,0,19,Aug,8,32,31/08/2019,19,201932,2019
Bakool,Waajid,Bakool,Tayeeglow,Drought related,Food,0,0,0,20,Aug,8,35,31/08/2019,20,201935,2019
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,0,0,20,Aug,8,32,31/08/2019,20,201932,2019
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,0,0,37,Aug,8,32,31/08/2019,37,201932,2019
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,0,0,20,Aug,8,34,31/08/2019,20,201934,2019
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,0,0,20,Aug,8,34,31/08/2019,20,201934,2019
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,0,0,19,Aug,8,35,31/08/2019,19,201935,2019
Bakool,Waajid,Bakool,Waajid,Drought related,Food,0,0,0,20,Aug,8,35,31/08/2019,20,201935,2019
Bakool,Waajid,Bakool,Xudur,Drought related,Food,0,0,0,19,Aug,8,32,31/08/2019,19,201932,2019
Bakool,Waajid,Bay,Diinsoor,Drought related,Food,0,0,0,19,Aug,8,32,31/08/2019,19,201932,2019
Bakool,Waajid,Bay,Diinsoor,Drought related,Other,0,0,0,40,Aug,8,34,31/08/2019,40,201934,2019
Banadir,Banadir,Bakool,Ceel Barde,Conflict/Insecurity,Food,0,0,0,7,Aug,8,32,31/08/2019,7,201932,2019
Banadir,Banadir,Bay,Baidoa,Drought related,Food,0,0,0,10,Aug,8,31,31/08/2019,10,201931,2019
Banadir,Banadir,Bay,Buur Hakaba,Drought related,Food,0,0,0,15,Aug,8,31,31/08/2019,15,201931,2019
Banadir,Banadir,Lower Juba,Afmadow,Drought related,Food,0,0,0,7,Aug,8,35,31/08/2019,7,201935,2019
Banadir,Banadir,Lower Juba,Badhaadhe,Conflict/Insecurity,Food,0,0,0,8,Aug,8,32,31/08/2019,8,201932,2019
